Aaron;325
Abbas;73
Abbe;293
Abdirahman;286
Abdulahi;10
Abdullah;133
Abdullahi;171
Abel;10
Adam;8361
Adel;54
Adem;22
Adis;10
Adnan;179
Adrian;3083
Adriano;13
Agaton;114
Agust;54
Ahmad;398
Ahmed;812
Aiden;13
Ajdin;60
Aksel;23
Alan;257
Aland;10
Albert;1124
Albin;10104
Aldin;156
Alec;10
Aleksandar;113
Aleksander;96
Alen;81
Alessandro;56
Alex;3017
Alexander;12894
Alexis;30
Alfons;1096
Alfred;3977
Algot;866
Ali;1573
Allan;315
Almir;12
Altin;44
Alvar;548
Alve;342
Alvin;3305
Alwin;315
Amadeus;354
Amandus;10
Amar;144
Amel;11
Amer;10
Amin;240
Amir;527
Amos;12
Anas;182
Anders;423
Andi;21
André;1308
Andreas;3058
Andréas;10
Andrej;34
Andrew;14
Andy;178
Anes;26
Angelo;241
Ante;74
Anthon;177
Anthony;339
Anton;12237
Antonio;530
Aram;20
Aras;10
Arda;127
Arian;221
Arin;11
Arman;147
Armin;230
Aron;1098
Arthur;214
Artin;69
Artur;73
Arve;12
Arvid;5681
Arwid;23
Arvin;192
Aryan;34
Assar;109
Aston;247
Astor;53
Atle;99
August;1723
Axel;9128
Ayub;94
Aziz;11
Baran;61
Bastian;267
Ben;103
Benjamin;4571
Benyamin;13
Bertil;49
Bilal;206
Bill;71
Billy;241
Birk;182
Björn;553
Bo;110
Bob;31
Bosse;23
Brandon;14
Brian;118
Bror;13
Bruno;316
Buster;72
Caesar;137
Calle;504
Carl;4687
Carl-Johan;40
Carlos;49
Caspar;78
Casper;3369
Caspian;324
Cazper;22
Ceasar;98
Cesar;129
Cevin;53
Charbel;59
Charles;158
Charlie;2727
Chris;44
Christian;1201
Christofer;10
Christoffer;1548
Christopher;627
Claes;16
Colin;626
Collin;53
Conrad;38
Cornelis;89
Cornelius;12
Dag;82
Damian;38
Damien;75
Dan;16
Dani;32
Danial;51
Daniel;5424
Danilo;24
Danny;130
Dante;992
Danyar;11
Darian;12
Darin;261
Dario;14
David;7090
Denis;153
Deniz;149
Dennis;2194
Denniz;78
Devin;221
Dexter;339
Didrik;396
Diego;61
Diesel;11
Dilan;35
Dino;264
Dio;10
Dion;105
Dominic;148
Dominik;10
Dorian;10
Douglas;1057
Dylan;292
Ebbe;678
Ebbot;38
Eddie;1426
Eddy;28
Edgar;222
Edin;169
Edmond;10
Edvard;389
Edward;631
Edvin;5003
Edwin;1695
Efe;86
Egil;93
Egon;164
Einar;527
Eldin;42
Eli;48
Elia;63
Eliah;54
Elian;65
Elias;11574
Eliaz;40
Elijah;24
Elion;38
Eliot;64
Elis;1403
Elliot;4175
Ellioth;11
Elliott;463
Ellis;12
Elmer;444
Elof;48
Elton;886
Elvin;570
Elwin;96
Elvis;508
Emanuel;1115
Emil;12369
Emilio;645
Emin;178
Emir;252
Emmanuel;23
Emmett;10
Emre;168
Emrik;287
Enar;11
Enes;130
Ensar;21
Enzo;179
Eren;35
Eric;2623
Erik;10531
Erion;41
Erjon;10
Ernst;12
Eskil;608
Ethan;41
Evan;23
Evert;12
Eyvind;10
Fabian;2472
Felipe;12
Felix;6181
Filip;9443
Filiph;60
Finn;51
Florian;31
Folke;418
Frank;702
Frans;619
Franz;35
Fred;381
Freddie;63
Freddy;21
Fredric;67
Fredrik;2286
Frej;113
Frode;67
Gabriel;4979
Georg;86
George;244
Gideon;43
Gillis;11
Gordon;33
Gottfrid;38
Grim;38
Gunnar;238
Gustaf;1666
Gustav;8249
Gusten;60
Gösta;76
Hadi;153
Hampus;5907
Hamza;388
Hanad;11
Hannes;2704
Hans;51
Harald;480
Haris;139
Harry;1081
Harun;34
Hasan;67
Hassan;437
Hector;149
Hektor;70
Helge;39
Helmer;230
Henning;319
Henric;101
Henrik;1548
Henry;660
Herman;1262
Hilding;154
Hilmer;48
Hjalmar;1254
Holger;318
Hubert;13
Hugo;10682
Hussein;413
Håkan;12
Ian;424
Ibrahim;680
Idris;12
Igor;34
Ilias;64
Ilon;10
Ilyas;49
Imran;32
Ingemar;25
Ingo;10
Isaac;607
Isac;2934
Isak;7002
Ishak;32
Isidor;83
Ismael;11
Ismail;194
Ivan;530
Ivar;1095
Izak;20
Jack;2029
Jacob;4294
Jakob;3767
Jakub;35
James;370
Jamie;332
Jan;189
Jason;139
Jasper;49
Jayden;18
Jens;466
Jerry;53
Jesper;4316
Jesse;10
Jim;253
Jimmie;41
Jimmy;417
Joachim;105
Joacim;134
Joakim;1643
Joar;486
Joel;5601
Johan;4432
Johannes;2812
John;2183
Johnny;86
Jon;258
Jona;27
Jonah;153
Jonas;1729
Jonatan;1842
Jonathan;7450
Jones;10
Jonny;35
Jordan;194
Josef;1627
Joseph;241
Joshua;334
Julian;833
Julius;1213
Junior;10
Justin;112
Kacper;10
Kalle;930
Karim;133
Karl;2609
Kaspar;22
Kasper;1395
Kelvin;100
Kenan;120
Kenny;200
Kerim;12
Kevin;6546
Kewin;120
Khaled;45
Khalid;98
Kian;316
Kid;12
Kim;940
Kimi;57
Klas;168
Knut;359
Konrad;247
Kristian;512
Kristoffer;783
Laban;48
Lars;189
Leandro;78
Lee;10
Lennon;48
Lennox;67
Leo;6715
Leon;2782
León;59
Léon;184
Leonard;593
Leonardo;368
Leonel;59
Leonidas;10
Leopold;218
Levi;352
Levis;64
Lex;34
Lexus;10
Liam;6876
Lias;93
Linus;9178
Lion;64
